date	id	username	text	opponent_mentioned
2020-09-24	1309280013733240832	JoeBiden	I've spent my career working to end violence against women and will fight to end the epidemic of missing and murdered indigenous women. I applaud Congress for passing Savanna's Act this week.  Now, the Senate and President Trump need to reauthorize VAWA. It's long overdue. 	True
2020-09-24	1309261328222216195	JoeBiden	Once again, we are called to ask ourselves whether justice could be equally applied in America. But what's clear is that today in America, Black women deserve better.	False
2020-09-24	1309254305346727941	JoeBiden	"The Trump Administration says ""the entire ACA must fall.""  They are arguing to strip millions of Americans of health care in the middle of a pandemic.  We can't let him win. "	True
2020-09-24	1309235386242215940	JoeBiden	In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the last three weekends before Election Day for folks to cast their ballots. It's an example that cities and states across the country should follow.	False
2020-09-24	1309233591654776833	JoeBiden	Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the state.  It's easy and it's important: head to  to make your plan to vote early. 	False
2020-09-24	1309229372344283138	JoeBiden	En el Día de la Virgen de las Mercedes, acompaño en solidaridad a todos los defensores de derechos humanos de Cuba, Nicaragua y Venezuela, y rezo por la liberación de todos los presos políticos.	False
2020-09-24	1309229177619578888	JoeBiden	On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners.	False
2020-09-24	1309222572957949952	JoeBiden	Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to  to request yours.	False
2020-09-24	1309163181605113857	JoeBiden	We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight. 	False
2020-09-24	1308965630104616961	JoeBiden	Even amidst the profound grief &amp; anger today's decision generated, violence is never &amp; can never be the answer. Those who engage in it must be held accountable. Jill &amp; I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift &amp; full recovery.	False
2020-09-24	1308959338384384002	JoeBiden	The 200,000 people we've lost to COVID-19 weren't nobodies, Mr. President.  They were our parents and grandparents, sons and daughters, friends and co-workers.  They were Americans. 	False
2020-09-24	1308954305278468096	JoeBiden	As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.  A Biden-Harris administration will always champion democracy and human rights around the world. 	False
2020-09-24	1308951033826160641	JoeBiden	We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American. 	False
2020-09-23	1308812711652802563	JoeBiden	To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with @CP3 to discuss how we’ll get it done. Tune in. 	False
2020-09-23	1308803310464376833	JoeBiden	Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter deadline of the campaign and need your help to hit our goal.  If you’re able, please chip in today: 	False
2020-09-23	1308789469131075591	JoeBiden	This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where all men and women are not only created equal — but treated equally.   Here's how we'll advance racial economic equity: 	False
2020-09-23	1308769085170229250	JoeBiden	I’ve dealt with guys like Donald Trump my whole life.  Guys who look down on you because they’ve got a lot of money.  Guys who think they’re better than you.  Guys who inherited everything they ever got in life — and then squandered it. 	True
2020-09-23	1308580592938778624	JoeBiden	We can’t let 2016 repeat itself. There’s simply too much on the line for anyone to sit this election out.  Get registered to vote today:   #NationalVoterRegistrationDay 	False
2020-09-23	1308559201958985729	JoeBiden	Cindy — I'm deeply honored to have your support and your friendship. This election is bigger than any one political party. It requires all of us to come together as one America to restore the soul of the nation. Together, we'll get it done. 	False
2020-09-23	1308557465764507652	JoeBiden	To celebrate #NationalVoterRegistrationDay, we're hosting a virtual rally with @cristela9, @theebillyporter, @chloexhalle, and more! Tune in now — and make sure to register to vote at . 	False
2020-09-22	1308551400473817088	JoeBiden	We have the power to write the future we want for our country — and it starts at the ballot box.   Register to vote today and let’s change the course of history, together. #NationalVoterRegistrationDay 	False
2020-09-22	1308541590382682113	JoeBiden	"Let me be very clear, @realDonaldTrump: Not a single one of the 200,000 Americans we've lost to this virus was a ""nobody."" "	True
2020-09-22	1308500313909997568	JoeBiden	The last four years come down to the next 42 days. This is our moment — and if you vote, we’ll win.  Head to  and get registered today. #NationalVoterRegistrationDay 	False
2020-09-22	1308488739509866496	JoeBiden	Donald Trump sees the world from Park Avenue.  I see the world from where I grew up: Scranton, Pennsylvania.	True
2020-09-22	1308474645000138758	JoeBiden	It didn’t have to be this bad. 	False
2020-09-22	1308451240838344706	JoeBiden	200,000 Americans have died from this virus.  It’s a staggering number that’s hard to wrap your head around. But behind every COVID-19 death is a family and community that will never again be the same.  There’s a devastating human toll to this pandemic — and we can’t forget that.	False
2020-09-22	1308423054834401281	JoeBiden	While other nations worked around the clock to get this virus under control, our president was too busy tweeting and golfing.  Now, nearly 200,000 Americans have died.  It didn’t have to happen this way. 	False
2020-09-22	1308394869153361926	JoeBiden	Today, we'll pass another grim milestone in this pandemic: 200,000 American lives lost.  Jill and I are keeping everyone who's hurting in our prayers. No words can numb your pain, but know the nation grieves with you.  Today is dark, but we will overcome this. Keep the faith.	False
2020-09-22	1308205622039437312	JoeBiden	Donald Trump ran for office saying he would represent the forgotten men and women of this country — and as soon as he got in office, he forgot about us.	True
2020-09-22	1308195555940749316	JoeBiden	When the virus came, President Trump wasn’t thinking about you, he was thinking about his own reelection.  It’s how Trump looks at the world: It’s always about him, never about us.  You deserve a president who will put you first.	True
2020-09-21	1308187250883284994	JoeBiden	Thank you for the warm welcome, Manitowoc! With the help of companies like Wisconsin Aluminum Foundry, we're going to revitalize American manufacturing and make sure the future is made here in America. 	False
2020-09-21	1308125298836172800	JoeBiden	In this moment, we're facing both a public health crisis and an economic crisis because Donald Trump failed to do his job. I'm in Manitowoc, Wisconsin, to discuss what I'll do to get our nation back on track. Tune in. 	True
2020-09-21	1308050854352695296	JoeBiden	If this reporting is true, this complaint is deeply concerning and needs to be independently investigated immediately. These women are entitled to be treated with dignity and respect. Practices like this would end in a Biden Administration. 	False
2020-09-21	1307831910089990144	JoeBiden	Let me be clear: LGBTQ+ rights are human rights — and “LGBT-free zones” have no place in the European Union or anywhere in the world. 	False
2020-09-20	1307825366396891136	JoeBiden	Justice Ruth Bader Ginsburg was proof that courage, conviction, and moral clarity can change not just the law — but also the world. 	False
2020-09-20	1307806086662156288	JoeBiden	On the third anniversary of Hurricane Maria, it’s not enough to just remember the devastation wrought by the storm. We must act to ensure nothing like it ever happens again and to ensure Puerto Rico gets the full dignity and respect it deserves. 	False
2020-09-20	1307806085680594944	JoeBiden	En el tercer aniversario del huracán María, no es suficiente recordar la devastación provocada por la tormenta. Debemos actuar para asegurarnos de que nada como esto vuelva a suceder y asegurar que Puerto Rico reciba la dignidad y el respeto que se merece. 	False
2020-09-20	1307775538237333504	JoeBiden	Our frontline workers have sacrificed so much during this pandemic — the least President Trump could do is tell them the truth. 	True
2020-09-20	1307751763114557440	JoeBiden	Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. 	False
2020-09-20	1307747067960258560	JoeBiden	Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court. 	False
2020-09-20	1307726217257259009	JoeBiden	Honor and decency are on the ballot this November. 	False
2020-09-20	1307703815630540802	JoeBiden	It was my honor to preside over Justice Ginsburg’s confirmation hearings, and to support her accession to the Supreme Court. Her opinions, and her dissents, will shape the basis of our law for generations to come — and we’ll be a more just and equal nation because of it. 	False
2020-09-20	1307491919384260609	JoeBiden	I’m Joe Biden and I approve this message. 	False
2020-09-19	1307456938716749825	JoeBiden	We must win.	False
2020-09-19	1307445614184198151	JoeBiden	The Supreme Court is on the ballot. And the outcome will impact everything from health care to civil rights — affecting generations to come.   Vote. Our future depends on it. 	False
2020-09-19	1307424474938122245	JoeBiden	Justice Ruth Bader Ginsburg fought for all of us. She was a giant of the Court and unflinching in her pursuit of equal justice under the law. Because of her life’s work, we are closer to that more perfect union we’ve always strived to be. 	False
2020-09-19	1307396540932280320	JoeBiden	Justice Ruth Bader Ginsburg inspired us all. 	False
2020-09-19	1307146895802785792	JoeBiden	Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg.	False
2020-09-19	1307145637595459587	JoeBiden	Ruth Bader Ginsburg stood for all of us. She was an American hero, a giant of legal doctrine, and a relentless voice in the pursuit of that highest American ideal: Equal Justice Under Law. May her memory be a blessing to all people who cherish our Constitution and its promise.	False
2020-09-18	1307095809226235904	JoeBiden	Jill and I wish our friends in the Jewish community a very healthy and happy New Year. As we mark this new beginning, let us commit to pursuing peace and justice in the year ahead. #RoshHashanah	False
2020-09-18	1307093292937428992	JoeBiden	Amy is right: our democracy depends on your vote. And you don't have to wait until November to cast your ballot.  If you're in Minnesota, head to  and make your plan to vote today. 	False
2020-09-18	1307076903296274432	JoeBiden	Now, it's time to vote. Make your plan today. #NationalBlackVoterDay 	False
2020-09-18	1307076683044806657	JoeBiden	Let's be honest: my campaign wouldn't be here if it weren't for the support of Black Americans. And I know we don't have a chance to win without your support.  I'll do everything I can to earn your vote—and together, we'll build a nation that works for all. #NationalBlackVoterDay 	False
2020-09-18	1307067371903954946	JoeBiden	Virginia — early voting is now open! The future of our country is on the ballot, and your voice is absolutely critical to deciding who we are as a nation.   This is our moment.   Head to  to make a plan to vote.   Democracy depends on it. 	False
2020-09-18	1307062087126982656	JoeBiden	Frankie — I'm honored to have your support and couldn't agree more: We are at our best when we act as one America. Together, we're going to unite the country and restore the soul of the nation. 	False
2020-09-18	1307047965945524224	JoeBiden	A Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it done. Tune in. 	False
2020-09-18	1307025345082724352	JoeBiden	"I can't believe I have to say this, but if I'm elected president, I won't put a climate change denier — one who called the scientific community ""a bunch of thugs"" — in charge of the National Oceanic and Atmospheric Administration. "	False
2020-09-18	1307002947285315586	JoeBiden	When we needed Donald Trump to tell the truth about COVID-19, he lied to us.  When we needed him to take action to contain its spread, he spent his days golfing.  When we needed a president the most, he was nowhere to be found.  It's unforgivable.	True
2020-09-18	1306975013355089922	JoeBiden	"Donald Trump claimed he would be ""the greatest jobs president God ever created.""  But the fact is he's the worst jobs president in recorded history.  We can't afford another four years of his failed leadership. "	True
2020-09-18	1306778468034650112	JoeBiden	Folks, I just wrapped up my first CNN Town Hall of the general election. We’re in the home stretch of this campaign and your support matters more than ever.  Chip in to help us keep tonight’s momentum going: 	False
2020-09-18	1306777461557022730	JoeBiden	What the hell makes you think I need an Ivy League degree to be president? #BidenTownHall 	False
2020-09-18	1306772679802920960	JoeBiden	Unlike President Trump, I’ll be a president for all Americans — not just the ones who vote for me. #BidenTownHall 	True
2020-09-18	1306766136747470848	JoeBiden	Here's the deal: I've condemned every form of violence, no matter what the source is. President Trump has not. #BidenTownHall 	True
2020-09-18	1306765130210795520	JoeBiden	As president, I will bring Americans together and finally deliver much needed policing reform. #BidenTownHall 	False
2020-09-18	1306763872020422656	JoeBiden	You lost your freedom because President Trump didn't act. #BidenTownHall 	True
2020-09-18	1306759593607852032	JoeBiden	I’m in this race to fight for the hardworking Americans who wake up every single day and make our country run. #BidenTownHall 	False
2020-09-18	1306756070585573378	JoeBiden	I'll tell you what takes away your freedom: not being able to see your kid, go to the football game, or see your mom or dad in the hospital. That's what is costing us our freedom. #BidenTownHall 	False
2020-09-18	1306753050623836161	JoeBiden	The choice in this election couldn’t be more clear.  We can choose four more years of Donald Trump’s dark and divisive politics.  Or we can choose a path of hope and light—and build a better future for all.  Chip in to help us win. #BidenTownHall 	True
2020-09-18	1306750785879973888	JoeBiden	This election is Scranton vs. Park Avenue.	False
2020-09-18	1306749527366410240	JoeBiden	President Trump knew how deadly COVID-19 was and did nothing. It’s close to criminal. #BidenTownHall 	True
2020-09-17	1306742229352902656	JoeBiden	I’m about to take the stage for tonight’s Town Hall in Scranton, Pennsylvania. Tune in to @CNN now to watch live. 	False
2020-09-17	1306734679601668098	JoeBiden	Donald Trump wants to give his rich friends another tax cut, so they pay a lower tax rate than tens of millions of essential workers and middle class Americans.  We need a president who cares about more than the wealthy and well-connected.	True
2020-09-17	1306721341832216576	JoeBiden	I’m looking forward to being back in my home town of Scranton, Pennsylvania, for tonight’s CNN Town Hall. Tune in at 8 PM ET to watch. 	False
2020-09-17	1306695924308013056	JoeBiden	No surprise, Donald Trump is lying about my tax plan. Here’s the truth about how I’ll make corporations pay their fair share while ensuring Americans making under $400,000 don’t pay a penny more. 	True
2020-09-17	1306669797623517184	JoeBiden	Ahead of #RoshHashanah, Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event: 	False
2020-09-17	1306661700054196227	JoeBiden	The 100 richest Americans have made more than $300 billion during the COVID-19 crisis.   Now, in the middle of a pandemic and economic crisis, Donald Trump wants to give them a $29 billion tax break.   Let that sink in.	True
2020-09-17	1306644082597531654	JoeBiden	If you make under $400,000, you will not pay a penny more in taxes when I'm president.  The super-wealthy and big corporations will finally pay their fair share — and we'll invest that money in working families.  We're going to reward work — not wealth.	False
2020-09-17	1306620175106465796	JoeBiden	.@realDonaldTrump, the job is to be president of all Americans. For the love of God start acting like it. 	True
2020-09-17	1306612373722030081	JoeBiden	We've had to endure President Trump's incompetence and dishonesty when it comes to testing, wearing masks, and socially distancing.    We can't afford a repeat of those fiascos with a COVID-19 vaccine.  The stakes are too high.	True
2020-09-17	1306594254765068288	JoeBiden	Yesterday, I met with some of our nation's top experts to discuss how we distribute a safe and effective COVID-19 vaccine. If I win this election, I know that there won't be a minute to waste. I'll get to work on day one implementing an effective distribution plan. 	False
2020-09-17	1306403748898656257	JoeBiden	"President Trump promised the opioid crisis would end ""quickly"" if he won, but the fact is drug overdose deaths are up nearly 10% across the country. It's heartbreaking.  As president, I promise I'll take action to end this epidemic. "	True
2020-09-17	1306399974276526081	JoeBiden	If you give a climate arsonist four more years in the White House, why would anyone be surprised if more of America is ablaze? 	False
2020-09-17	1306384874643894272	JoeBiden	We’re going to get this virus under control and get your life back on track.	False
2020-09-16	1306373549939195905	JoeBiden	This is Donald Trump’s America after one term. Why would we give him a second? 	True
2020-09-16	1306357192262590467	JoeBiden	When I said I trust vaccines, and I trust the scientists, but I don't trust Donald Trump — this is what I meant: 	True
2020-09-16	1306334039557586944	JoeBiden	We can’t allow the Good Friday Agreement that brought peace to Northern Ireland to become a casualty of Brexit.  Any trade deal between the U.S. and U.K. must be contingent upon respect for the Agreement and preventing the return of a hard border. Period. 	False
2020-09-16	1306319984721682432	JoeBiden	We all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine: 	False
2020-09-16	1306279178304536576	JoeBiden	We’ve lost nearly 200,000 Americans to COVID-19.   It didn’t have to be this bad — but Donald Trump failed to do his job.	True
2020-09-16	1306254264298213378	JoeBiden	The fact of the matter is Donald Trump doesn't have a health care plan.  I do — and you can read it here:  	True
2020-09-16	1306245959421177856	JoeBiden	Science will win. 	False
2020-09-16	1306236396378546179	JoeBiden	Donald Trump’s climate denial may not have directly caused the record fires we’re seeing on the West Coast. But if he gets four more years in the White House, they’ll only become more common, devastating, and deadly. 	True
2020-09-16	1306055202290544640	JoeBiden	To be clear: I am not currently president. But if you chip in now, we can change that in November:  	False
2020-09-16	1306053944066494465	JoeBiden	Hispanic Heritage Month is a reminder of the strength we draw as a nation from our immigrant roots. No matter where your family came from, we're here because we all share the same ideals. That's the story of America — and it is well worth celebrating. 	False
2020-09-16	1306030539783110657	JoeBiden	Donald Trump not only suggested we sell or trade Puerto Rico — but he also left our fellow Americans without the resources they desperately needed after Hurricane Maria. It's unacceptable.  As president, I'll support the island's full recovery and invest in its people and future.	True
2020-09-15	1306013661173932033	JoeBiden	Today marks the official start of Hispanic Heritage Month. Tune in as we kick off our celebration from Florida: 	False
2020-09-15	1305996062591574017	JoeBiden	As we celebrate the Independence Day of Costa Rica, Guatemala, El Salvador, Honduras and Nicaragua, we must affirm the democratic aspirations and human rights of people across Latin America.  I'll always fight for democracy and for those who come to America seeking a better life.	False
2020-09-15	1305983479830593536	JoeBiden	The 16th Street Baptist Church bombing is a powerful reminder of our past and what remains at stake in this election. As we honor the memory of those four little girls, we must commit to defeating the poisonous ideology of white supremacy that lit the fuse 57 years ago.	False
2020-09-15	1305974675370106881	JoeBiden	I believe that every American deserves a fair shot to get ahead and a government that treats them equally. But that hasn't been the case for the people of Puerto Rico. Today, I'm releasing my new plan to change that: 	False
2020-09-15	1305954790711734272	JoeBiden	For months, President Trump has failed to provide desperately needed fiscal relief to our state and local governments — and we’re seeing the consequences every day.  Our students and educators deserve better.  As president, I’ll make sure they always have the resources they need. 	True
2020-09-15	1305929147441532930	JoeBiden	The most sacred obligation of our government is to do right by those who defend our nation at war. I’m in Tampa, Florida, to hear from veterans and to discuss how I’ll honor that promise as president. Tune in: 	False
2020-09-15	1305912512265641984	JoeBiden	Wheels up, folks. 	False
2020-09-15	1305884830370988035	JoeBiden	Donald Trump is not responsible for COVID-19, but he is responsible for his failed response and for lying to the American people. 	True
2020-09-15	1305881558235189249	JoeBiden	This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also waking up worried about their kids being outside.  We need a president who takes climate change seriously.	False
2020-09-15	1305680232469467137	JoeBiden	The fact is, Iran is closer to a nuclear bomb today than it was when Donald Trump took office.  Every day he’s in charge of our national security is another day our enemies are emboldened and the American people are at risk. 	True
2020-09-15	1305666390670675969	JoeBiden	When Donald Trump thinks about climate change, he thinks “hoax.”   I think “jobs.”  Good paying, union jobs that put Americans to work building a stronger, more climate-resilient nation. 	True
2020-09-14	1305648774157565952	JoeBiden	.@realDonaldTrump, you know what’s actually threatening our suburbs?  Wildfires. Floods. Hurricanes.  We need to act on climate. Now.	True
2020-09-14	1305608509229207552	JoeBiden	Science knows. 	False
2020-09-14	1305605992483258371	JoeBiden	Folks, it all comes down to this. We have just 50 days until the most important election of our lifetimes.  Make a plan to have your voice heard this November. 	False
2020-09-14	1305578058326343683	JoeBiden	Amy Poehler and @MayaRudolph know a thing or two about @HillaryClinton and @KamalaHarris — and I can't wait to see what they have in store for tonight's grassroots fundraiser.  Chip in now to reserve your ticket:  	False
2020-09-14	1305559162080747525	JoeBiden	Climate change is the existential challenge that will define our future as a country. Tune in as I discuss the wildfires up and down the West Coast — and how I'll tackle the climate crisis head-on and create millions of good-paying jobs: 	False
2020-09-14	1305537793414889472	JoeBiden	50 days until Election Day. 50 days to do everything we can to make Donald Trump a one-term president.  Chip in to power our campaign through this final stretch: 	True
2020-09-14	1305510362255564801	JoeBiden	50 days.	False
2020-09-14	1305300227721703424	JoeBiden	Weapons of war have no place in our communities.  We need to ban assault weapons and high-capacity magazines.	False
2020-09-13	1305287645635829761	JoeBiden	When President Trump talks about America leading the world, this is what he means. 	True
2020-09-13	1305275061671206914	JoeBiden	I know we can beat Donald Trump and build this nation back better — but we need your help to do it. That's why we're launching our new Grassroots Fundraising Team.  Sign up and help us win this November. 	True
2020-09-13	1305260921367990277	JoeBiden	I promise that as president, I’ll make reauthorizing the Violence Against Women Act a top priority and continue working to end gender-based violence. 	False
2020-09-13	1305260678991810562	JoeBiden	With each reauthorization, VAWA has become stronger.  The latest bill—passed by the House last year—would close loopholes allowing abusers to obtain guns and extend protections for Native women.  But Mitch McConnell refuses to bring it to the floor for a vote. It’s despicable.	False
2020-09-13	1305260465585451008	JoeBiden	26 years ago today, the Violence Against Women Act became law. In the years since, it has saved countless lives and helped change the culture around sexual assault and domestic violence.  Writing and championing the law remains one of my proudest accomplishments. 	False
2020-09-13	1305250902861918208	JoeBiden	It's hard to believe, but Monday marks 50 days until Election Day. To kick off the final stretch, @HillaryClinton and @KamalaHarris are hosting a grassroots fundraiser.  You won't want to miss this, folks. Chip in to reserve your spot: 	False
2020-09-13	1305229763464900608	JoeBiden	26 years ago today, the Senate passed 10-year bans on assault weapons and high-capacity magazines—it was an effort I was proud to champion.  These bans saved lives, and Congress should have never let them expire.  As president, I’ll take on the @NRA and we’ll ban them once again.	False
2020-09-13	1305160054346141703	JoeBiden	This cold-blooded shooting is unconscionable and the perpetrator must be brought to justice.  Violence of any kind is wrong; those who commit it should be caught and punished.  Jill and I are keeping the deputies and their loved ones in our hearts and praying for a full recovery. 	False
2020-09-13	1304935826682458112	JoeBiden	In a Biden-Harris administration, “Buy American” will be more than a slogan.   We’re going to invest an additional $400 billion in purchasing American-made products and keep good-paying jobs here at home. 	False
2020-09-12	1304920726932041729	JoeBiden	Donald Trump and I have pretty different philosophies when it comes to giving our word.   Mine means something.   When I tell the American people I’m going to do something — I follow through. 	True
2020-09-12	1304879958808985602	JoeBiden	I promise you that if I’m elected president, I’ll never forget what the job is about. It’s about you — the American people. 	False
2020-09-12	1304866117354020864	JoeBiden	Iran’s cruel execution of Navid Afkari is a travesty. No country should arrest, torture, or execute peaceful protestors or activists.   Iran must free its other political prisoners, including Nasrin Sotoudeh, and release unjustly detained Americans. 	False
2020-09-12	1304860328920981504	JoeBiden	As president, I’ll impose a tax penalty on companies that ship jobs overseas and sell products back to the U.S. — and I’ll create millions of good-paying jobs here at home.  We’re going to make sure the future is made in America — by all of America's workers. 	False
2020-09-12	1304847494518575108	JoeBiden	The science is clear, and deadly signs like the fires out West are unmistakable — climate change poses an existential threat to our way of life.  We must act now to avoid a future defined by tragedies like the one American families are enduring today. 	False
2020-09-12	1304796917763768320	JoeBiden	You deserve a President and Vice President who will spend every minute of every day working to make your life better.  I promise that’s exactly what @KamalaHarris and I will do.	False
2020-09-11	1304563623998570496	JoeBiden	Always remember. 	False
2020-09-11	1304473050075860997	JoeBiden	And now, as then, we owe it to them to come together as a nation — so that Americans can once again do what we did so bravely nineteen years ago: turn from tragedy to purpose, rebuild our lives, and begin, in time, to heal.	False
2020-09-11	1304473048771420165	JoeBiden	Now, as then, our heroes are ordinary people doing extraordinary things: nurses and doctors; delivery drivers and grocery clerks; public transit workers and educators; regular Americans thrust into courageous acts of sacrifice and service.	False
2020-09-11	1304473047110475776	JoeBiden	This year, we mark the anniversary of 9/11 in the midst of another crisis that compels us to summon the best of the American people in the face of unconscionable, inconceivable loss — a crisis that has already taken nearly 200,000 Americans.	False
2020-09-11	1304473044916875264	JoeBiden	Nineteen years ago, our nation was tested by an unspeakable act of cowardice and hate. Nearly 3,000 lives were cut short: a once-unthinkable toll which tore open the hearts of Americans in every corner of the country. 	False
2020-09-11	1304450463920779264	JoeBiden	As a nation, we must never forget those we lost on 9/11 and the incredible bravery of our first responders. Though the wounds of that day will never fully heal, the spirit of Americans recovered as it always does — unbowed by the efforts of those who strike against it. 	False
2020-09-11	1304219355404791808	JoeBiden	Donald Trump said he wanted to be a cheerleader for the country. We didn't need a cheerleader. We needed a president.	True
2020-09-11	1304209289456672768	JoeBiden	More than 1,000 people died from COVID yesterday.  @realDonaldTrump watched eight hours of TV.  If I’m president, you might not always agree with me. But I promise you I will always show up and fight for you. 	True
2020-09-10	1304171037240619008	JoeBiden	Donald Trump is holding a rally in Michigan today—while also refusing to fully fund their National Guard.  These are frontline workers against COVID-19, responsible for testing and distributing food and medical supplies.  Michiganders need a pandemic response—not a pep rally. 	True
2020-09-10	1304158957687263235	JoeBiden	Do your part. Wear a mask. 	False
2020-09-10	1304147637201854464	JoeBiden	Make no mistake: Climate change is already here — and we’re witnessing its devastating effects every single day.   We have to get President Trump out of the White House and treat this crisis like the existential threat that it is. 	True
2020-09-10	1304130016955990017	JoeBiden	To everyone struggling right now, I want you to know that you are not alone. You’re seen, you’re heard, and you’re loved.   If you need help, please don’t hesitate to visit .   Better days lie ahead, I promise. #WorldSuicidePreventionDay	False
2020-09-10	1304114917352456192	JoeBiden	The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers. 	False
2020-09-10	1304096798060019713	JoeBiden	How many more people have to suffer because of President Trump's lies? 	True
2020-09-10	1304085725009248256	JoeBiden	Donald Trump said he didn't want to tell the truth and create a panic. So he did nothing and created a disaster.	True
2020-09-10	1304051499358662656	JoeBiden	I got to meet Lou Brock back in March. I joked that I had really just come to St. Louis to see him—and let me tell you, our meeting was a real highlight. Lou was a true legend and a man of integrity. Jill and I are keeping his loved ones in our prayers during this difficult time. 	False
2020-09-10	1303867788759568384	JoeBiden	Donald Trump knew that COVID-19 was dangerous. He knew it was deadly. And he purposely downplayed it.  Now, nearly 200,000 Americans are dead.  It’s unconscionable. 	True
2020-09-09	1303839351671980032	JoeBiden	You deserve a president who tells you the truth.	False
2020-09-09	1303826768525131776	JoeBiden	If Donald Trump had acted just two weeks earlier, 54,000 lives could have been spared in March and April alone.   Instead, he downplayed the threat and refused to take action — costing lives and sending our economy into a tailspin.  It’s an unjustifiable dereliction of duty.	True
2020-09-09	1303807139203493888	JoeBiden	Roberto Clemente was an incredible baseball player. He was a barrier breaker and a humanitarian. As he rose to fame, he lifted the Black and Latino communities with him.  I may be a Phillies fan, but I’m always proud to honor the legacy of #21. 	False
2020-09-09	1303789774851907584	JoeBiden	I promise you that if I’m elected, I’ll always tell you the truth.  I’ll listen to the experts and do everything I can to contain this virus.  And I’ll always put your health and safety first — no matter the political cost.	False
2020-09-09	1303756807895220226	JoeBiden	Donald Trump knew.  He lied to us for months.  And while a deadly disease ripped through our nation, he failed to do his job — on purpose.  It was a life or death betrayal of the American people. 	True
2020-09-09	1303750335345733632	JoeBiden	I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’s workers. Tune in now: 	False
2020-09-09	1303729880211759104	JoeBiden	The right to vote is the most sacred American right there is — exercise it.   Make your voice heard this November. 	False
2020-09-09	1303699681420087296	JoeBiden	President Obama and I rescued the auto industry and helped Michigan's economy come roaring back.  Donald Trump squandered it — and hardworking Michiganders are paying the price every day. 	True
2020-09-09	1303495445717512192	JoeBiden	Given his track record, no one can take Trump’s word alone on a COVID-19 vaccine. But with satisfactory answers to these questions, every American can have confidence in a safe and effective COVID-19 vaccine. 	True
2020-09-09	1303495444018929665	JoeBiden	3: What is the plan to allocate and distribute vaccines to Americans cost-free, safely, equitably, and without politics?   President Trump should release a detailed distribution plan to ensure every American — not just the wealthy and well-connected — receives the vaccine.	True
2020-09-09	1303495442924212224	JoeBiden	2: Who will validate that the Administration’s decision to greenlight a COVID-19 vaccine is driven by science and not political motivation?   We must hear uncensored statements on efficacy and safety from @FDACBER, the @US_FDA vaccine advisory committee, and Dr. Fauci.	False
2020-09-09	1303495441875640321	JoeBiden	1: What criteria will be used to ensure a vaccine meets the scientific standard of safety and efficacy?  The FDA must clarify what criteria it will use, and President Trump must commit to respecting the independent judgment of the non-political professional staff at the FDA.	True
2020-09-09	1303495440701313025	JoeBiden	A safe and effective COVID-19 vaccine could save countless lives. We need one as soon as possible.  But while I see a vaccine as a product of science, President Trump sees it as a political tool.  Politics should play no role in this. The Administration must answer the following:	True
2020-09-09	1303487030052007936	JoeBiden	Donald Trump is incapable of providing the leadership this moment requires.	True
2020-09-08	1303460102649843717	JoeBiden	Every single American worker deserves the chance to join a union. As president, I’ll strengthen our labor unions and ensure workers can bargain for the pay, benefits, and workplace protections they deserve. 	False
2020-09-08	1303435439978803202	JoeBiden	I can tell you few people know me as well as @BarackObama and @KamalaHarris do. 	False
2020-09-08	1303423093176774657	JoeBiden	Just months ago, Donald Trump was planning to allow oil and gas drilling off the coast of Florida.   Now, with 56 days until the election, he conveniently says that he changed his mind. Unbelievable.   You don't have to guess where I stand: I oppose new offshore drilling. 	True
